"11","人形屋","oLhH.OUc","2004-04-09T09:49+09:00","リナ「ご両親と暮らしているのですか？」
　　ロキ「両親はいません、幼いころに・・」
　　リナ「ごめんなさい。」

　　ロキ「いえいえ、いいんですよ。」
　　
　　ロキは立ち上がり丘からの絶景を眺めている

　　ロキ「両親がいなくなって僕は親戚中をたらいまわしにされて、それでも教師になりたいってゆう夢
　　があったので、一生懸命勉強してやっと教師になれたんです。」

　　リナ「それでは夢が叶ったんですね。」
　　ロキ「ええ、でもそれも今日で終わりにしようかと思います。」

　　リナ「なぜです？せっかく夢が叶ったのに。」
　　ロキ「オーディンのやり方は前々から好きではなかった、私は政治はみなのためにあるべきだと悟りました。」
　　リナ「そのとおりです、正しき政治で国民を幸せにするのが国王の役割のはず。」

　　ロキ「オーディンはただ自分の私腹を肥やすために他国ともう何年も戦争をしています、でも戦争では
　　なにも変わらない、国民はどんどん苦しい立場におかれ今もこうして苦しんでいる。」"
"12","人形屋","oLhH.OUc","2004-04-09T09:51+09:00","　しばらくなのも話さないまま二人は風景をぼんやり眺めていた、リナも俊介もロキの生い立ちを
　　聞いてなにも言えずにいた。

　　リナ「教師を辞めて、これからどうするんですか？」
　　ロキ「旅にでようと思います、自分探しの旅。」
　　リナ「だったら、私たちといきませんか？」

　　ロキ「え？」
　　リナ「あ・・ごめんなさいでしゃばっちゃって、ロキさんにはロキさんの都合があるんですよね。」
　　ロキ「そうですね、今はついていくことはできません、世界で苦しんでいる人を助けるんです。」

　　リナ「そうですね、私は私でこれからがんばりますから、ロキさんもがんばってください。」
　　ロキ「なんか、初めてあった気がしませんね。」

　　すると、遠くから犬のようなものが鳴き声をあげてこっちにくる、ロキになついているのか、じゃれ
　　ている。

　　リナ「ずいぶん、飼いならしてるんですね、ロキさんの飼い犬ですか？」
　　ロキ「ええ、こいつが、山で怪我してるところを僕が助けて、それから、ずっと僕と二人っきりで
　　今まで暮らしてきたんです。」"
"13","人形屋","oLhH.OUc","2004-04-09T10:14+09:00","しばらく、一緒にあそんでいた、その犬は、銀色の毛並みで、ときどき見せる歯には鋭い牙を
　　覗かせる。

　　リナ「ロキさんこの犬の名前は？」
　　ロキ「ははは、こいつは犬じゃないんです、狼なんですよ。」
　　リナ「狼なんですか、どうりで牙がするどいのね。」

　　ロキ「こいつの名前はフェンリルっていいます、銀色の毛並みが綺麗でしょ。」
　　リナ「フェンリルちゃん、よろしく。」

　　なでてみる、するとフェンリルはしっぽを振ってリナの顔をなめる、そこにリンダがリナを
　　呼びに来る。
　
　　リンダ「おーい、ここにいたか、おっと、お邪魔だったかな。」
　　リナ「いえ、そんなことは、で、どうしたんです？」
　　リンダ「食事の時間だ、あれ、この人は？」
　　リナ「ロキさんっていいます、こっちがフェンリルちゃん、ロキさん、私たちのリーダーのリンダさん。」
　　ロキ「よろしく、ロキです。」
　　リンダ「よろしく、リナみんながまってる帰るぞ。」"
"14","名無しさん@着ぐるみすと","","2004-04-10T20:35+09:00","誰か見てるー？"
"15","名無しさん@着ぐるみすと","","2004-04-10T21:04+09:00","ごめんなさい。
人形屋さんのは見てないです。"
"16","名無しさん@着ぐるみすと","","2004-04-10T21:16+09:00",">>14
何でageるんだ？"
"17","名無しさん@着ぐるみすと","","2004-04-10T21:48+09:00","(´-`).｡ｏＯ（みんな人形屋が終わるのを待っているんだろ）"
"18","名無しさん@着ぐるみすと","","2004-04-10T21:54+09:00","(´-`).｡ｏＯ（感想は任意って書いてあるから興味がなかったら書かなくてもいいしね）"
"19","人形屋","","2004-04-10T22:25+09:00","　第２章　最終話

　　リナ「じゃあ、私、キャンプに帰ります、またどこかで会えるといいですね。」
　　ロキ「そうですね、思ってればきっとあえますよ。」

　　リナは抱えていたバスケットから、パンを出して、フェンリルにあげると、フェンリルは
　　おいしそうに食べる。

　　ロキ「ありがとうございます、きっとフェンリルも喜んでます。」

　　そのまま、リナはロキと別れ、スラッシュの宿営地にもどると、親衛隊がこっちのくる
　　
　　親衛隊「リナ様、ひどいですよ、途中でいなくなるなんて。」
　　リナ「ごめんなさいね、ちょっと一人になりたくて、おわびに・・チュ」

　　リナは親衛隊の頬にキスしてあげた、あまりのうれしさに気絶してしまった

　　リンダ「やっちゃった、リナも大胆なことすな、ま、いい、さ、飯だ、明日も早いからな。」"
"20","名無しさん@着ぐるみすと","","2004-04-10T23:49+09:00","着ぐるみ小説読みたいな(ハート)"
"21","寂れた閲覧所の店主","","2004-04-11T10:05+09:00","人形屋さん。小さな寂れた閲覧所の店主ですが、このお話預からせていただけませんか？
誤字脱字の修正は必要ですが、いかがでしょう？
ご返事お持ちしております。"
"22","名無しさん@着ぐるみすと","","2004-04-11T11:25+09:00",">>21
(ﾟДﾟ)ﾊｧ?"
"23","名無しさん@着ぐるみすと","","2004-04-11T21:37+09:00","ヽ(= ´ー)ﾉ"
"24","人形屋","","2004-04-11T22:09+09:00","そうですか、この話はまだ２章なんですが、着ぐるみとはほど遠い話ななってしまった
んですが、いいですよ２１さんにお預けします。"
"25","寂れた閲覧所の店主","","2004-04-11T22:36+09:00","ありがとうございます。
ところで、人形屋さん、この作品の題名は？
（確かに、冒険ものになってきましたが、TSFの皮系が近いかも。でも好きですよこの話）"
"26","人形屋","","2004-04-11T23:08+09:00","２１さんこの話預かってどうするんですか？どっかに載せるんですか？まあそれは
お任せしましょう、もしどっかのサイトとかに載せるんだったら、アドレスの提示
をできればお願いします。
題名は第１章は起動、第２章は再起ってことでいいです、自分もだしててみなさんの
寒い視線となんかいいよれない空気があって後半はもうやめようかなって思いました
捨てる神あらば拾う神ありですね、こんなだめな作品ではありますが、２１さんみたいな人
がいてくれてよかったです。"
"27","寂れた閲覧所の店主","","2004-04-11T23:14+09:00","ご存じないでしょうが、「珍聞閲覧所　綾乃堂」と言うところです。
「綾乃堂」で検索していただくと見つかると思います。
ただ、片田舎なので、感想はないかもしれませんが、それでもよろしければ、お願いします。
それと続きと・・・
(ここでは書きにくいでしょうから別のところを探しますが･･いかがでしょう？）"
"28","名無しさん@着ぐるみすと","","2004-04-12T05:17+09:00","むしろこのスレで保管庫を作ってそこに
このスレのログごと置くってのｷﾎﾞﾝ。"
"29","名無しさん@着ぐるみすと","","2004-04-12T05:35+09:00","よしおかの若旦那か。校正したあと３章以後も載せてく方針なのかね。
TSF関連の小説では独特の書きまわしの、彼の作品は参考になることも
多いんじゃないですかね？＞人形屋さん"
"30","人形屋","","2004-04-12T08:12+09:00","別の所といわれても、どこがいいのか、自分ここしかしらないしガイドしていただけ
ませんか？こっちも３章決着を書いてみます、これからよろしくいねがいします、ＨＰ
みにいきますので。"
"31","人形屋","c3IN/zsQ","2004-04-12T08:21+09:00","私の名前は鷹司麻耶（たかつかさまや）、歳は秘密、仕事は派遣会社のアルバイト
　　そんな私の着ぐるみにのお仕事のお話です。
　　
　　　春の陽気がさしてきてとっても暖かくなってきたこのごろなんだけど仕事もないから
　　　部屋でブラブラしていたら突然、携帯電話に会社から仕事の依頼の話が飛んできた。

　　超戦士ギャラクシアンとゆうヒーローの握手会と写真撮影会の仕事だ、なんで女の私が
　　男のキャラクターの着ぐるみを着らなければならないのか、私は以前に劇団やなんかで　
　　役者もやってて、着ぐるみのバイトもしたことあるからだ。

　　しかも、私は普通の女の子よりでかい、身長も１７０ＣＭはある、学生のころはバスケ
　　で鍛えた足腰がまだ生きているのだ。

　　電話「もしもし、鷹司さん、こんどの日曜なんだけど仕事できる？」
　　麻耶「え、別にいいですけど、何の仕事ですか？」

　　電話「鷹司さんの高身長をいかしたお仕事です。」
　　麻耶「それはいわない約束ですよ、私だってけっこう気にしてるんですから。」
　　電話「キャラクターの仕事です。」
　　麻耶「キャラクターって着ぐるみとかですか？」"
"32","人形屋","c3IN/zsQ","2004-04-12T08:22+09:00","電話「そうです、超戦士ギャラクシアンに入って、子供と写真撮影なんかをします。」
　　麻耶「超戦士ギャラクシアンって、あの男の子むけの特撮ヒーローのですか？なんで私が。」
　　電話「あいにく、この時期、男は引越しとかでいなくて、鷹司さんなら、経験者だし、背も高いし。」
　　麻耶「それはなしっていいませんでした・？」

　　電話「ごめんごめん、でも、お願いできないかな？」
　　麻耶「うーん、あんまり気がのらないけど、今、お金ないし、やります。」
　　電話「そう、じゃあ、あとで詳細をメールで送るから、がんばってね。」

　　それを言い残すと電話は切れてしまった、麻耶も内心かなりドキドキしていた、着ぐるみ経験は
　　あるけど、ヒーローは初めてなのだ、しかも男のヒーローなんて。

　　ＰＣを立ち上げて、メールを確認すると、会社からの仕事の依頼の詳細が添付されたメールが
　　届いていた、場所はショッピングセンターでギャラクシアンの玩具の推奨販売のキャンペーン
　　でのイベント、当日は介添えとＭＣが現地で集合しいくとのこと。"
"33","人形屋","c3IN/zsQ","2004-04-12T08:23+09:00","　日曜日
　　麻耶は、着ぐるみに最低限必要だと思われる、Ｔシャツやスパッツ、着替えをもって朝早く
　　部屋をでた、現地までは電車を乗り継いで１時間くらいの町の駅前ショッピングセンター
　　だ、現地の駅で介添えの人間がまっていた。

　　麻耶「おはようございます、鷹司麻耶です、今日はよろしくお願いします。」
　　日向「おはようございます、私は日向早苗、今日のＭＣです、こっちが介添えの中田くん」
　　中田「中田です、へー、本当に女の人がやるんだ。」

　　麻耶「女じゃだめかしら？」
　　中田「いや、別にそうゆう意味じゃないんだけど。」
　　麻耶「着ぐるみに男も女もないと思いますけど。」
　　日向「中田くん失礼よ、すみません、ちょっとひねくれてて。」
　　麻耶「いえ、かまいませんよ、では今日はお願いします、中田さん。」

　　中田「あ、こちらこそ、僕、中田俊ていいます。」
　　日向「じゃ、いきましょ、開店前には先方のマネージャーと打ち合わせしないといけないから。」"
"34","人形屋","c3IN/zsQ","2004-04-12T08:24+09:00","ＡＭ：０９：３０　ショッピングセンター

　　入り口で入店のための手続きをとり、ひとまず事務所にむかうことにした、その前に女は化粧室に
　　いく、日向と麻耶

　　日向「ごめんなさいね、あの子ふだんはいい子なんだけど。」
　　麻耶「お気になさらずに、私もああゆう子ともいろいろあるんで、気にしてないです。」
　　日向「そうですか、私も実際、鷹司さんにお会いするまでちょっと半信半疑だったんです。」

　　麻耶「私もこの仕事最初はどうしようかなって思ってて、結局、お金なかったし、引き受けたんです。」
　　日向「そうなんですか、でも大変でしょ、女の人で着ぐるみは？」
　　麻耶「さっきも言いましたが男も女も関係なと思います。」
　　
　　日向「そうですか、でも、今日のはかなりハードだと思いますよ。」
　　麻耶「平気ですよ、着ぐるみ初めてじゃないんで。」
　　日向「今日は３ステあるですが、大丈夫ですか、だいたい１ステ３０分から４０分くらいなんですが。」
　　麻耶「ま、そんくらいならなんとかなるんじゃないんですか。」"
"35","名無しさん@着ぐるみすと","","2004-04-12T11:03+09:00","↑
トリップが違う！
みんな騙されるな！こいつは偽物！"
"36","エフシイ","iHjqYkHk","2004-04-12T11:24+09:00","よしおかさんがご光臨だったんですね。
いい話と思います。
皮物ＴＳ小説と思えば確かに納得します。
>>28さんの言われるように
こちらの作家さんのログ倉庫も出来れば大変ありがたいですよね。
よしおかさんのところなら
多くの皆さんに読んで頂いてレスも付いて
創作意欲も沸くと思います。

私も自分の所でと思っていました。
恋愛先生や新たな作家さんにご投稿頂いてますし
こちらの作家さんをご招待しようとも思いましたが
現在は会員制の仕組みで運営してますから
限られた方にしか読んで頂けません。
私も読者として期待します。"
"37","人形屋","c3IN/zsQ","2004-04-12T11:59+09:00","偽者じゃないです、皮物ＴＳ小説ってなんですか？"
"38","エフシイ","iHjqYkHk","2004-04-12T12:06+09:00",">>37
とりあえず
よしおかさんのＨＰです。
ttp://fukuoka.cool.ne.jp/ayayakko/
ここに置かれてる様なお話です。
お読みになってみてください。"
"39","名無しさん@着ぐるみすと","","2004-04-12T12:25+09:00","恋愛さんの新作読みたい！
ここではもう読めないのかな？"
"40","人形屋","c3IN/zsQ","2004-04-12T12:31+09:00","早速、見に行きました、なるほどたしかにあそこならちょっと変わった自分のお話
もいいのかもしれませんね、エフシイさんありがとうございます、よしおかさん
よろしくお願いします。"
"41","28","","2004-04-12T12:51+09:00","とりあえず言いだしっぺが作ってみた。何か問題あったら速攻消すんで
よろしく。
ttp://kigurumi-hokanko.hp.infoseek.co.jp/"
"42","名無しさん@着ぐるみすと","","2004-04-12T13:07+09:00",">>37
いや、あんたは偽物だ！

>>41
つーか、そんなの作らなくたって普通にこの板に残っていますが何か？"
"43","エフシイ","iHjqYkHk","2004-04-12T14:02+09:00",">>39
恋愛先生のお話は
こちらでの最新のお話しを通しでまとめた物と
書き下ろし短篇のみです。
拾い物のと投稿頂いた画像しかありません。
まだメンバーも五十人に満たない
閉鎖的なオナニーサイトで私もいずれ君主的になるかも知れません！
よろしければどうぞ（笑"
"44","名無しさん@着ぐるみすと","","2004-04-12T14:19+09:00","50人じゃなくて5人にも満たないだろ？"
"45","エフシイ","iHjqYkHk","2004-04-12T15:09+09:00","はい。ｗ
ばれました！"
"46","名無しさん@着ぐるみすと","","2004-04-12T15:49+09:00",">>39
読めますが何か？"
"47","名無しさん@着ぐるみすと","","2004-04-12T16:24+09:00","（問題）
>>1にトリップは変えないでくださいって書いてあるのに何故トリップを変える人がいるのでしょうか？


（答え）
トリップを変えたのではありません。違う人が書いたからです。"
"48","名無しさん@着ぐるみすと","","2004-04-12T18:04+09:00","いるい"
"49","名無しさん@着ぐるみすと","","2004-04-12T18:44+09:00",">>48
？"
"50","名無しさん@着ぐるみすと","","2004-04-12T19:13+09:00","新しい作家さんこないの？"
"51","名無しさん@着ぐるみすと","","2004-04-12T21:07+09:00","とりあえずエフシイと人形屋をあぼーん登録しておけば
ｽｷｰﾘ（　´∀｀）"
"52","寂れた閲覧所の店主","","2004-04-12T21:40+09:00","わたしのような、寂れた店の店主をご存知の方が居られるとは・・・
ご紹介ありがとうございます。
人形屋さん。ここで書きにくいようでしたら、ここをお使いください。
ttp://principle.jp/bbs1/cbbs.cgi?id=tadokoro
わたしのガラクタ置き場です。
もちろん最終章までお願いするつもりです。"
"53","エフシイ","iHjqYkHk","2004-04-12T22:04+09:00",">>51
衣裳屋もね！"
"54","人形屋","c3IN/zsQ","2004-04-12T22:13+09:00","わかりました、第３章はそちらのほうで書かせていただきます"
"55","名無しさん@着ぐるみすと","","2004-04-13T12:44+09:00",">>53
おせちもいいけどカレーもね！"
"56","名無しさん@着ぐるみすと","","2004-04-13T13:27+09:00",">>54
スポンサーがついて良かったね。
これで印税生活だな。"
"57","名無しさん@着ぐるみすと","","2004-04-13T14:56+09:00","恋愛さんはもうここに来ないの？"
"58","名無しさん@着ぐるみすと","","2004-04-13T15:53+09:00",">>57
来るよ。"
"59","人形屋","c3IN/zsQ","2004-04-13T17:23+09:00","その日の麻耶はなんとなく腹の具合がよくなかった、でも時間がなかったので１回目は
　　軽くながしたが、すっきりしないまま打ち合わせに入った。

　　マネージャー「おはようございます、では、本日のイベントの時間ですが、１回目が
　　１１時、２回目が１４時、３回目が１６時でお願いします。」

　　３人「よろしくお願いします。」

　　マネージャー「私はここのマネージャーの加藤です、えっと、ＭＣの日向さん、付き添い補助の
　　中田さん、で、ギャラクシアンの鷹司さんですね。」

　　加藤は中田の肩をたたいている、どうやらギャラクシアン役の鷹司を中田だと思いこんでいる
　　のであろう。

　　加藤「がんばってね、鷹司さん。」
　　中田「あの、僕は中田です。」
　　加藤「え？」

　　麻耶「私が鷹司です。」
　　加藤「え？女の子なの？」
　　麻耶「女じゃだめですか？」"
"60","人形屋","c3IN/zsQ","2004-04-13T17:24+09:00","加藤「だめじゃないけど、驚いたなまさかギャラクシアンの中身が女の子だなんて。」
　　麻耶「失礼じゃないですか？私じゃ役不足だとでもいいたいのですか？」

　　加藤「いや、そんなんじゃないんだけど、ごめんなさい、じゃ、着ぐるみはあっちの倉庫
　　の中のダンボールに入れてありますから。」

　　といって加藤はそそくさとその場を離れていってしまった、３人で倉庫にむかう、パルテナ
　　と呼ばれる商品運搬用の鉄の荷車に大きなダンボールがおいてあった。

　　麻耶「なんで男の人って、私が女だからって着ぐるみには向かないって思ってるふしがあるの
　　かしら。」
　　日向「まあ仕方ないよ。」
　　麻耶「仕方ないですましておけないんだけど。」
　　
　　中田「どうします？今から着ておきます？」
　　麻耶「そうね、さっそくやろうかしら。」、

　　いきなり、上着を抜き、ジーパンを抜く、いきなりの麻耶の行為に拍子抜けする中田
　　事前にトイレで着替えを済ませていたのだ。"
"61","人形屋","c3IN/zsQ","2004-04-13T17:25+09:00","
　　麻耶「なに、驚いてるの？ひょっとしてなにか期待してた？」
　　中田「そ、そんなことないけど。」
　　麻耶「口ではそういっても、下半身は嘘はつけないみたいね、かわいい。」

　　あわてて、後ろをむく中田、日向も手で顔をおおいつつも指の間から覗いていた
　　
　　日向「やだ、もう中田くんたら。」
　　麻耶「そうゆう、日向さんもちゃっかり見てるし。」

　　白いＴシャツに青いハーフパンツのスパッツ、白い靴下になっていた、ダンボール
　　を開けてギャラクシアンのスーツをだす。

　　日向「わーすごーい、実際に生で見るとすごい。」
　　中田「そっち向いてもいいですか？」
　　麻耶「いいわよ。」

　　全身一体型の着ぐるみで、手袋とブーツは別になっている、ファスナーを開くと
　　合成ゴムの臭いと、なにか解明できない臭いが漂ってくる。"
"62","人形屋","c3IN/zsQ","2004-04-17T06:08+09:00","麻耶「うわ、なにこの臭い。」
　　日向「結構臭うわね、ゴムの臭いがきついわね。」
　　麻耶「私、これ着るの、やだー。」

　　日向「仕事なんだからがまんがまん。」

　　足から順にスーツに入れていく、腰までいれてストップする

　　日向「どうしたの？」
　　麻耶「そうだ、胸あったらやばくない？」
　　中田「そうだよ、ギャラクシアンは男だぜ、胸あったらやばいでしょ。」

　　日向「麻耶さん、背も高いしスマートだし、胸もあるからね、どうしようか？」
　　麻耶「サラシでも巻いて胸を潰すしかないね。」
　　中田「じゃあ、このタオルったら？」"
"63","人形屋","c3IN/zsQ","2004-04-17T06:09+09:00","といって中田が少し長めのタオルを麻耶にさしだす、それをとって胸にサラサラ
　　巻きつける。

　　日向「でも、大丈夫？」
　　麻耶「なにが？」
　　日向「途中で倒れたりしない？」
　
　　麻耶「大丈夫、そんなことないと思うけど、まあ、もし、私がだめでも中田くんが
　　私の代わりにでればいいし。」
　　
　　中田「え？」
　　麻耶「まあ、そんなことはありえないけど、一応、準備しといて。」
　　中田「は、はい。」

　　中田は少し部屋を離れて、ちいさくガッツポーズをする、ここで、少し中田の脳裏に
　　悪魔が微笑んだ。

　　中田「ちょっと、イタズラしてみるか。」"
"64","人形屋","c3IN/zsQ","2004-04-17T06:10+09:00","１０時５５分

　　　１回目の出演が近づいてきた、麻耶は肩まで、スーツを着ていた、時間をみて
　　　頭までいっきにはめる、ファスナーは中田にしめてもらう。

　　　麻耶「そろそろ、時間ね、中田くん、マスク被るから手伝って。」
　　　中田「あ、はい。」

　　　中田は正直かなり興奮していた、マスクとスーツの間から見えるマヤのうなじ
　　　がやけに色っぽい、髪の毛はまとめて後ろでまとめている、タオルで頭を覆って
　　　いる。
　　　
　　　麻耶はここからマスク内での会話になります、基本的に独り言になります

　　　麻耶（うわ、すごく見えにくいし、ゴム臭い）
　　　日向「あ、着がえたんだ、スゴーイ。」
　　　
　　　素で感動している、しかし、それ以上に興奮しているのは中田のほうだった、
　　　このヒーローの中身が麻耶で、スタイルのいい女の人であるとゆう事実に
　　　下半身の竿がもう元気になっていた。"
"65","人形屋","c3IN/zsQ","2004-04-17T06:11+09:00"," １１時　本番

　　　日向「はーい、おはようございまーす、なんと今日はここにテレビで大活躍の
　　　超戦士ギャラクシアンがきてくれてます。」

　　　スタッフ専用通路に待機しているギャラクシアン（麻耶）と中田、最初は日向の
　　　挨拶があってよばれたれたらでていくことになっている。

　　　中田「がんばってくださいね、苦しくなったらいつでも言ってください。」

　　　ギャラクシアンは大丈夫といわんばかりにとび出していった、最初は握手でそれから
　　　撮影会の手順だ、中田はポラロイドカメラで写真撮影する役だった。
　　　休日とゆこともあり、大変な人数がいた、ギャラクシアンのスーツ内では、まるで蒸し風呂
　　　のようになっていた。

　　　麻耶（ハアー・・ハアー、さっすがにこれだけ並ぶときついわね）

　　　マスクの中は額からしたたり落ちる汗がマスク内の湿度をあげている、頭に巻いているタオル
　　　も汗をすいつくしているようで、湿って重くなっている。"
